name,app,loan,create_date,real_target,score,real_default
APP-0009158864,a684u00000FNS4lAAH,LAI-01538990,12/16/2020,0,0.079999803,0
APP-0009158407,a684u00000FNRRQAA5,LAI-01522557,12/16/2020,0,0.046567804,0
APP-0009158552,a684u00000FNRleAAH,LAI-01526298,12/16/2020,0,0.132951292,0
APP-0009158827,a684u00000FNS1xAAH,LAI-01522823,12/16/2020,0,0.14413402,0
APP-0009158873,a684u00000FNS5KAAX,LAI-01532011,12/16/2020,0,0.086246616,0
APP-0009158295,a684u00000FNRSsAAP,LAI-01523092,12/15/2020,0,0.075247254,0
APP-0009158470,a684u00000FNRZfAAP,LAI-01525825,12/16/2020,0,0.1399569,0
APP-0009158691,a684u00000FNRuHAAX,LAI-01522658,12/16/2020,0,0.103936353,0
APP-0009158512,a684u00000FNRizAAH,LAI-01522631,12/16/2020,0,0.129379911,0
APP-0008970740,a684u00000EieMGAAZ,LAI-01480304,11/24/2020,0,0.068755838,0
APP-0008992577,a684u00000Ej0d9AAB,LAI-01485056,11/28/2020,0,0.091873352,0
APP-0008992974,a684u00000Ej12OAAR,LAI-01485095,11/28/2020,0,0.105094545,0
APP-0008992860,a684u00000Ej0vIAAR,LAI-01494619,11/28/2020,0,0.168881137,0
APP-0008992693,a684u00000Ej0kjAAB,LAI-01485661,11/28/2020,0,0.169457749,0
APP-0009195370,a684u00000FO3VKAA1,LAI-01531619,12/20/2020,1,0.152129807,0
APP-0009189867,a684u00000FNy31AAD,LAI-01533932,12/19/2020,1,0.184990594,1
APP-0009190026,a684u00000FNyEJAA1,LAI-01530400,12/19/2020,0,0.238849264,0
APP-0009190314,a684u00000FNyXpAAL,LAI-01535833,12/19/2020,0,0.132439274,0
APP-0008987772,a684u00000EivuBAAR,LAI-01484713,11/27/2020,0,0.102703959,0
APP-0009415022,a684u00000G3f3zAAB,LAI-01583689,1/30/2021,0,0.078331858,1
APP-0009233701,a684u00000FOiLQAA1,LAI-01550008,12/27/2020,0,0.200399668,0
APP-0009122072,a684u00000FMs1HAAT,LAI-01533341,12/12/2020,1,0.11509381,1
APP-0008941060,a684u00000EiAOwAAN,LAI-01473527,11/20/2020,0,0.183927017,0
APP-0008879412,a684u00000EhA3qAAF,LAI-01460170,11/13/2020,0,0.061822257,0
APP-0008940943,a684u00000EiAHLAA3,LAI-01475494,11/20/2020,0,0.160530266,0
APP-0008879318,a684u00000Eh9xxAAB,LAI-01462104,11/13/2020,0,0.151095833,1
APP-0008941127,a684u00000EiAKVAA3,LAI-01474103,11/20/2020,1,0.104531493,1
APP-0009025916,a684u00000EjXriAAF,LAI-01503421,12/2/2020,0,0.093151399,0
APP-0009407908,a684u00000G3XN8AAN,LAI-01582541,1/29/2021,0,0.059375282,0
APP-0008878317,a684u00000Eh8t6AAB,LAI-01459916,11/13/2020,0,0.048531593,0
APP-0009386810,a684u00000G39jyAAB,LAI-01575454,1/25/2021,0,0.075739507,0
APP-0009110325,a684u00000FMgLZAA1,LAI-01512749,12/11/2020,0,0.076809423,0
APP-0009110664,a684u00000FMgfyAAD,LAI-01532607,12/11/2020,0,0.076922587,0
APP-0009386941,a684u00000G39tAAAR,LAI-01575264,1/25/2021,1,0.223774043,1
APP-0009116988,a684u00000FMm8hAAD,LAI-01527281,12/11/2020,0,0.101531191,0
APP-0008785196,a684u00000E81BlAAJ,LAI-01440655,11/1/2020,0,0.13310613,0
APP-0009315298,a684u00000FQ8NtAAL,LAI-01558538,1/11/2021,0,0.159071211,0
APP-0009315352,a684u00000FQ8RgAAL,LAI-01558632,1/11/2021,1,0.22377762,1
APP-0009315217,a684u00000FQ8IZAA1,LAI-01558492,1/11/2021,0,0.047379906,0
APP-0009315935,a684u00000FQ8vSAAT,LAI-01558687,1/12/2021,0,0.055736495,0
APP-0009075032,a684u00000EkLFUAA3,LAI-01505262,12/7/2020,0,0.248512858,0
APP-0009075085,a684u00000EkLIxAAN,LAI-01505366,12/7/2020,0,0.057182445,0
APP-0009075130,a684u00000EkLM1AAN,LAI-01509890,12/7/2020,0,0.045219457,0
APP-0009074597,a684u00000EkKo9AAF,LAI-01507616,12/7/2020,1,0.161006879,1
APP-0009075029,a684u00000EkLETAA3,LAI-01505261,12/7/2020,0,0.234923793,0
APP-0009075107,a684u00000EkLKZAA3,LAI-01505451,12/7/2020,0,0.080200305,0
APP-0009075216,a684u00000EkLRLAA3,LAI-01505162,12/7/2020,0,0.05480695,0
APP-0009074572,a684u00000EkKmXAAV,LAI-01505146,12/7/2020,0,0.076581529,1
APP-0009074766,a684u00000EkKysAAF,LAI-01504762,12/7/2020,0,0.040678537,0
APP-0009281348,a684u00000FPXSXAA5,LAI-01553767,1/5/2021,0,0.110167579,0
APP-0008931836,a684u00000Ei0oaAAB,LAI-01471512,11/19/2020,0,0.111333628,0
APP-0008931588,a684u00000Ei0jKAAR,LAI-01473619,11/19/2020,0,0.260176157,0
APP-0008931614,a684u00000Ei0lLAAR,LAI-01471467,11/19/2020,0,0.187141059,0
APP-0008932010,a684u00000Ei1C7AAJ,LAI-01473978,11/19/2020,0,0.051289265,0
APP-0008932163,a684u00000Ei1MRAAZ,LAI-01471596,11/19/2020,0,0.148269583,0
APP-0008931798,a684u00000Ei0w0AAB,LAI-01471617,11/19/2020,0,0.03598857,0
APP-0009283652,a684u00000FPa2XAAT,LAI-01551428,1/6/2021,0,0.071957688,0
APP-0009283695,a684u00000FPa5SAAT,LAI-01551486,1/6/2021,0,0.069167635,0
APP-0009282989,a684u00000FPZGnAAP,LAI-01551316,1/6/2021,0,0.162220492,1
APP-0009283918,a684u00000FPaLZAA1,LAI-01551313,1/6/2021,0,0.103493612,0
APP-0009283081,a684u00000FPZNFAA5,LAI-01552790,1/6/2021,0,0.142983415,0
APP-0009032363,a684u00000EjeO0AAJ,LAI-01494682,12/2/2020,0,0.084822985,0
APP-0009031796,a684u00000EjdpTAAR,LAI-01495379,12/2/2020,1,0.114086334,1
APP-0009031853,a684u00000EjdtaAAB,LAI-01494729,12/2/2020,0,0.127423116,0
APP-0009032027,a684u00000Eje57AAB,LAI-01494594,12/2/2020,0,0.054725411,0
APP-0009032259,a684u00000EjeJxAAJ,LAI-01495179,12/2/2020,0,0.099382965,0
APP-0009285382,a684u00000FPbvYAAT,LAI-01551735,1/6/2021,0,0.128479477,0
APP-0009286961,a684u00000FPddqAAD,LAI-01552860,1/6/2021,0,0.081772455,0
APP-0009284061,a684u00000FPaW8AAL,LAI-01555391,1/6/2021,0,0.171710093,0
APP-0009285495,a684u00000FPc2KAAT,LAI-01551782,1/6/2021,0,0.198552465,0
APP-0009284836,a684u00000FPbOUAA1,LAI-01551812,1/6/2021,0,0.133589607,1
APP-0009283988,a684u00000FPaQoAAL,LAI-01556061,1/6/2021,0,0.082477381,1
APP-0009284010,a684u00000FPaSMAA1,LAI-01551323,1/6/2021,0,0.157545756,0
APP-0009284319,a684u00000FPaogAAD,LAI-01551502,1/6/2021,0,0.043968856,0
APP-0009286322,a684u00000FPcvPAAT,LAI-01552302,1/6/2021,0,0.237298747,0
APP-0009286945,a684u00000FPdcdAAD,LAI-01552281,1/6/2021,1,0.564821683,1
APP-0009284350,a684u00000FPaqrAAD,LAI-01551528,1/6/2021,0,0.121612149,0
APP-0009285817,a684u00000FPcNwAAL,LAI-01553324,1/6/2021,1,0.152956131,1
APP-0009383824,a684u00000G36UWAAZ,LAI-01574841,1/24/2021,1,0.183450037,0
APP-0009289462,a684u00000FPgMJAA1,LAI-01552838,1/7/2021,0,0.098846061,0
APP-0009291266,a684u00000FPiPeAAL,LAI-01553815,1/7/2021,1,0.046480219,0
APP-0009291501,a684u00000FPifmAAD,LAI-01553596,1/7/2021,0,0.153737998,0
APP-0009288781,a684u00000FPfcbAAD,LAI-01552611,1/7/2021,0,0.067884413,0
APP-0009290202,a684u00000FPhC5AAL,LAI-01559389,1/7/2021,0,0.233358353,1
APP-0009290777,a684u00000FPhqeAAD,LAI-01553040,1/7/2021,0,0.133506215,0
APP-0009291244,a684u00000FPiOCAA1,LAI-01553660,1/7/2021,0,0.070929012,0
APP-0009291201,a684u00000FPiL8AAL,LAI-01553409,1/7/2021,0,0.111552769,0
APP-0009288084,a684u00000FPeuJAAT,LAI-01552538,1/6/2021,0,0.096932345,0
APP-0009288305,a684u00000FPf8kAAD,LAI-01562599,1/6/2021,0,0.072589039,0
APP-0009288270,a684u00000FPf6ZAAT,LAI-01552571,1/6/2021,0,0.038429365,0
APP-0009290203,a684u00000FPhCAAA1,LAI-01553086,1/7/2021,0,0.070437053,0
APP-0009290463,a684u00000FPhV7AAL,LAI-01555605,1/7/2021,0,0.202611672,0
APP-0009287274,a684u00000FPdzrAAD,LAI-01552272,1/6/2021,0,0.104109039,0
APP-0009289125,a684u00000FPg08AAD,LAI-01552789,1/7/2021,0,0.113635772,0
APP-0009287108,a684u00000FPdo0AAD,LAI-01552257,1/6/2021,0,0.164963434,0
APP-0009289013,a684u00000FPfsnAAD,LAI-01553041,1/7/2021,0,0.171256896,0
APP-0009316066,a684u00000FQ9EJAA1,LAI-01558727,1/12/2021,0,0.086138123,0
APP-0009318648,a684u00000FQCC6AAP,LAI-01559095,1/12/2021,0,0.079031851,0
APP-0009316892,a684u00000FQA8bAAH,LAI-01558944,1/12/2021,0,0.099955471,0
APP-0009316638,a684u00000FQ9rQAAT,LAI-01558767,1/12/2021,0,0.17316872,0
APP-0009316834,a684u00000FQA4ZAAX,LAI-01559934,1/12/2021,0,0.102869892,0
APP-0009316937,a684u00000FQABfAAP,LAI-01559652,1/12/2021,0,0.112359644,0
APP-0009319850,a684u00000FQDXeAAP,LAI-01560698,1/12/2021,0,0.09401329,0
APP-0009320187,a684u00000FQDvCAAX,LAI-01559535,1/12/2021,1,0.209791302,0
APP-0009317608,a684u00000FQAyIAAX,LAI-01573314,1/12/2021,0,0.127041618,0
APP-0009317821,a684u00000FQBEGAA5,LAI-01558984,1/12/2021,1,0.114434654,0
APP-0009320235,a684u00000FQDxdAAH,LAI-01570322,1/12/2021,0,0.082455167,0
APP-0009318821,a684u00000FQCOHAA5,LAI-01563184,1/12/2021,0,0.071293682,0
APP-0009317480,a684u00000FQAohAAH,LAI-01558843,1/12/2021,0,0.124337822,0
APP-0009318296,a684u00000FQBmcAAH,LAI-01559196,1/12/2021,0,0.103723464,0
APP-0009318867,a684u00000FQCRGAA5,LAI-01559155,1/12/2021,0,0.092739207,1
APP-0009291627,a684u00000FPioPAAT,LAI-01555471,1/7/2021,0,0.044252307,0
APP-0009292579,a684u00000FPjryAAD,LAI-01553844,1/7/2021,0,0.122304411,0
APP-0009296291,a684u00000FPo2bAAD,LAI-01554262,1/8/2021,0,0.119616031,1
APP-0009292953,a684u00000FPkIfAAL,LAI-01553641,1/7/2021,0,0.078613798,0
APP-0009295405,a684u00000FPn2BAAT,LAI-01555280,1/8/2021,0,0.138094498,0
APP-0009292337,a684u00000FPjb2AAD,LAI-01553554,1/7/2021,0,0.149618248,0
APP-0009292488,a684u00000FPjl2AAD,LAI-01553481,1/7/2021,0,0.052167214,0
APP-0009293877,a684u00000FPlN7AAL,LAI-01554792,1/7/2021,0,0.123879985,0
APP-0009292591,a684u00000FPjscAAD,LAI-01564045,1/7/2021,0,0.069450004,0
APP-0009296091,a684u00000FPnoFAAT,LAI-01557365,1/8/2021,1,0.352561072,1
APP-0009291598,a684u00000FPimiAAD,LAI-01560567,1/7/2021,0,0.134523639,0
APP-0009293188,a684u00000FPkZRAA1,LAI-01554789,1/7/2021,1,0.139920602,1
APP-0009291645,a684u00000FPipmAAD,LAI-01553259,1/7/2021,0,0.092228573,0
APP-0009291949,a684u00000FPjA1AAL,LAI-01557698,1/7/2021,0,0.104781462,0
APP-0009292039,a684u00000FPjGYAA1,LAI-01553344,1/7/2021,0,0.079311461,0
APP-0009293658,a684u00000FPkoxAAD,LAI-01553819,1/7/2021,0,0.04942623,0
APP-0009293773,a684u00000FPlFNAA1,LAI-01553852,1/7/2021,0,0.13179815,0
APP-0009294352,a684u00000FPltSAAT,LAI-01556927,1/8/2021,0,0.050722175,0
APP-0009293701,a684u00000FPkfVAAT,LAI-01565504,1/7/2021,0,0.048806176,0
APP-0009293279,a684u00000FPkfZAAT,LAI-01553821,1/7/2021,0,0.055217085,0
APP-0009294675,a684u00000FPmEzAAL,LAI-01554095,1/8/2021,0,0.230979411,0
APP-0009295126,a684u00000FPmiuAAD,LAI-01556010,1/8/2021,0,0.190401233,0
APP-0009296035,a684u00000FPnjkAAD,LAI-01554235,1/8/2021,0,0.106380969,1
APP-0009156797,a684u00000FNQ0DAAX,LAI-01522586,12/15/2020,0,0.173925495,0
APP-0009156916,a684u00000FNQ82AAH,LAI-01534276,12/15/2020,0,0.040239859,0
APP-0009296489,a684u00000FPoHCAA1,LAI-01554299,1/8/2021,0,0.11501543,0
APP-0009296342,a684u00000FPo6OAAT,LAI-01554485,1/8/2021,0,0.1399143,0
APP-0009296512,a684u00000FPoItAAL,LAI-01554207,1/8/2021,0,0.140666249,0
APP-0009298041,a684u00000FPpw6AAD,LAI-01555679,1/8/2021,0,0.061003995,1
APP-0009296641,a684u00000FPoRqAAL,LAI-01554267,1/8/2021,0,0.131573519,0
APP-0009297015,a684u00000FPosSAAT,LAI-01554468,1/8/2021,0,0.088995929,0
APP-0009321847,a684u00000FQFg0AAH,LAI-01563261,1/13/2021,0,0.096469416,0
APP-0009323334,a684u00000FQHOlAAP,LAI-01568089,1/13/2021,0,0.105568459,0
APP-0009323353,a684u00000FQHQIAA5,LAI-01560764,1/13/2021,0,0.109692451,0
APP-0009321129,a684u00000FQEygAAH,LAI-01560439,1/12/2021,0,0.042468135,0
APP-0009326014,a684u00000FQIjHAAX,LAI-01560691,1/13/2021,0,0.053548536,0
APP-0009320327,a684u00000FQE52AAH,LAI-01559626,1/12/2021,1,0.093388979,1
APP-0009320570,a684u00000FQELjAAP,LAI-01559677,1/12/2021,0,0.051643752,1
APP-0009322479,a684u00000FQGPOAA5,LAI-01568584,1/13/2021,0,0.07527626,1
APP-0009323564,a684u00000FQHfhAAH,LAI-01562096,1/13/2021,0,0.059913561,0
APP-0009320318,a684u00000FQE4TAAX,LAI-01566768,1/12/2021,0,0.161780412,0
APP-0009320721,a684u00000FQESvAAP,LAI-01559863,1/12/2021,0,0.071587428,0
APP-0009320709,a684u00000FQEVFAA5,LAI-01559649,1/12/2021,0,0.127380836,0
APP-0009321874,a684u00000FQFm2AAH,LAI-01559879,1/13/2021,0,0.092780653,0
APP-0009321923,a684u00000FQFigAAH,LAI-01560091,1/13/2021,1,0.275580296,1
APP-0009320521,a684u00000FQEIQAA5,LAI-01559662,1/12/2021,0,0.085874967,1
APP-0009320804,a684u00000FQEbrAAH,LAI-01559746,1/12/2021,0,0.132337596,0
APP-0009325147,a684u00000FQIF7AAP,LAI-01560593,1/13/2021,0,0.114712768,0
APP-0008841761,a684u00000EgX4zAAF,LAI-01452602,11/9/2020,0,0.608219305,1
APP-0009299001,a684u00000FPqsjAAD,LAI-01554820,1/8/2021,0,0.056817843,0
APP-0009300535,a684u00000FPsWVAA1,LAI-01555834,1/8/2021,0,0.1612986,0
APP-0009300644,a684u00000FPsdlAAD,LAI-01561198,1/8/2021,0,0.091495993,0
APP-0009300888,a684u00000FPqVwAAL,LAI-01561313,1/8/2021,0,0.197593132,0
APP-0009299518,a684u00000FPrP9AAL,LAI-01555273,1/8/2021,0,0.198877469,1
APP-0009300608,a684u00000FPsbLAAT,LAI-01555485,1/8/2021,0,0.109208187,0
APP-0009299012,a684u00000FPqtXAAT,LAI-01555056,1/8/2021,0,0.183410131,0
APP-0009300032,a684u00000FPrxGAAT,LAI-01555395,1/8/2021,0,0.160209408,0
APP-0009300011,a684u00000FPrvjAAD,LAI-01555871,1/8/2021,0,0.090553146,0
APP-0009325357,a684u00000FQJWOAA5,LAI-01560541,1/13/2021,0,0.044034708,0
APP-0009325540,a684u00000FQJpKAAX,LAI-01561035,1/13/2021,0,0.108518812,0
APP-0009327021,a684u00000FQLQ7AAP,LAI-01561158,1/13/2021,1,0.075485186,1
APP-0009327996,a684u00000FQMUAAA5,LAI-01561172,1/14/2021,0,0.090400504,1
APP-0009324829,a684u00000FQJ3zAAH,LAI-01564766,1/13/2021,0,0.136564786,0
APP-0009326897,a684u00000FQLHjAAP,LAI-01560936,1/13/2021,0,0.058698253,0
APP-0009327312,a684u00000FQLk3AAH,LAI-01566019,1/13/2021,0,0.097578593,1
APP-0009328066,a684u00000FQMYqAAP,LAI-01562185,1/14/2021,1,0.278172899,1
APP-0009326046,a684u00000FQKMTAA5,LAI-01567233,1/13/2021,0,0.113198708,0
APP-0009326491,a684u00000FQKpMAAX,LAI-01560879,1/13/2021,0,0.128770209,1
APP-0009326721,a684u00000FQL5xAAH,LAI-01560919,1/13/2021,0,0.138995922,0
APP-0009327131,a684u00000FQLXhAAP,LAI-01560998,1/13/2021,0,0.105173388,0
APP-0009326963,a684u00000FQLM5AAP,LAI-01560923,1/13/2021,1,0.141453874,1
APP-0009325254,a684u00000FQJWNAA5,LAI-01560623,1/13/2021,0,0.072590961,0
APP-0009325806,a684u00000FQK6aAAH,LAI-01560772,1/13/2021,0,0.140725008,0
APP-0009326142,a684u00000FQKSqAAP,LAI-01560728,1/13/2021,0,0.044445698,0
APP-0009327493,a684u00000FQLw8AAH,LAI-01561000,1/13/2021,0,0.129573475,0
APP-0009301105,a684u00000FPt9NAAT,LAI-01555907,1/8/2021,1,0.138010117,1
APP-0009302248,a684u00000FPuOiAAL,LAI-01557614,1/9/2021,0,0.093720804,0
APP-0009304243,a684u00000FPwcSAAT,LAI-01556336,1/9/2021,0,0.086819861,0
APP-0009301999,a684u00000FPu81AAD,LAI-01556397,1/9/2021,0,0.078048594,0
APP-0009301900,a684u00000FPu1eAAD,LAI-01556015,1/9/2021,0,0.108668499,1
APP-0009302305,a684u00000FPuSpAAL,LAI-01555962,1/9/2021,0,0.142875172,0
APP-0009302322,a684u00000FPuU7AAL,LAI-01555964,1/9/2021,1,0.06127871,1
APP-0009302890,a684u00000FPv95AAD,LAI-01559624,1/9/2021,1,0.113234089,1
APP-0009304599,a684u00000FPx0eAAD,LAI-01560954,1/9/2021,1,0.098278356,1
APP-0009301536,a684u00000FPtcjAAD,LAI-01556014,1/9/2021,0,0.227442821,0
APP-0009302303,a684u00000FPuSkAAL,LAI-01556028,1/9/2021,0,0.124341449,1
APP-0009303448,a684u00000FPvlnAAD,LAI-01556216,1/9/2021,0,0.183680491,1
APP-0009303984,a684u00000FPwGrAAL,LAI-01556371,1/9/2021,0,0.054469303,0
APP-0009304369,a684u00000FPwl5AAD,LAI-01556459,1/9/2021,0,0.127234788,0
APP-0009304262,a684u00000FPwdfAAD,LAI-01556337,1/9/2021,0,0.090792181,0
APP-0009300883,a684u00000FPsuXAAT,LAI-01555788,1/8/2021,0,0.041509532,1
APP-0009304004,a684u00000FPwN3AAL,LAI-01556377,1/9/2021,0,0.104363323,0
APP-0009304969,a684u00000FPxNOAA1,LAI-01556529,1/9/2021,0,0.13281144,1
APP-0009305241,a684u00000FPxfIAAT,LAI-01556817,1/9/2021,0,0.059719952,0
APP-0009305637,a684u00000FPy3eAAD,LAI-01556688,1/10/2021,0,0.08805915,1
APP-0009115569,a684u00000FMllSAAT,LAI-01514799,12/11/2020,0,0.054129109,0
APP-0009010365,a684u00000EjHrDAAV,LAI-01489041,11/30/2020,0,0.08863258,0
APP-0009010483,a684u00000EjHsCAAV,LAI-01489543,11/30/2020,1,0.194372356,1
APP-0009010520,a684u00000EjI0AAAV,LAI-01489267,11/30/2020,0,0.13122932,0
APP-0009055037,a684u00000Ek1ZUAAZ,LAI-01500759,12/5/2020,0,0.26408985,1
APP-0009258592,a684u00000FP94MAAT,LAI-01546220,1/1/2021,0,0.127814034,0
APP-0008867499,a684u00000EgxOxAAJ,LAI-01473743,11/12/2020,0,0.106883756,0
APP-0009279802,a684u00000FPVjRAAX,LAI-01560922,1/5/2021,0,0.053991549,0
APP-0009133930,a684u00000FN3OlAAL,LAI-01517463,12/13/2020,0,0.089815007,0
APP-0009133858,a684u00000FN3L3AAL,LAI-01517400,12/13/2020,0,0.285066328,1
APP-0009122222,a684u00000FMsAYAA1,LAI-01515370,12/12/2020,0,0.049552516,0
APP-0008808902,a684u00000E8PqKAAV,LAI-01444477,11/4/2020,0,0.092717712,0
APP-0008809311,a684u00000E8Q4DAAV,LAI-01444945,11/4/2020,1,0.088547489,1
APP-0008809536,a684u00000E8QRbAAN,LAI-01444709,11/4/2020,1,0.093357129,1
APP-0008809518,a684u00000E8QXmAAN,LAI-01444644,11/4/2020,0,0.086073813,0
APP-0008809460,a684u00000E8QTpAAN,LAI-01444658,11/4/2020,0,0.149350625,0
APP-0008809631,a684u00000E8QfWAAV,LAI-01449380,11/4/2020,0,0.107524824,0
APP-0008808977,a684u00000E8PwHAAV,LAI-01444585,11/4/2020,0,0.093567727,0
APP-0008809377,a684u00000E8QOBAA3,LAI-01444957,11/4/2020,0,0.180805069,0
APP-0009230324,a684u00000FOemmAAD,LAI-01539337,12/26/2020,0,0.058470807,0
APP-0009230677,a684u00000FOfAFAA1,LAI-01539405,12/26/2020,1,0.109805718,1
APP-0009230041,a684u00000FOeTzAAL,LAI-01539253,12/26/2020,0,0.123124705,0
APP-0009230189,a684u00000FOedfAAD,LAI-01543870,12/26/2020,0,0.13240238,0
APP-0009230453,a684u00000FOevFAAT,LAI-01539429,12/26/2020,0,0.155508619,0
APP-0009230874,a684u00000FOfNOAA1,LAI-01542492,12/26/2020,0,0.05696263,0
APP-0009230312,a684u00000FOefXAAT,LAI-01539515,12/26/2020,0,0.072545403,1
APP-0009230837,a684u00000FOfKyAAL,LAI-01539419,12/26/2020,0,0.103286698,1
APP-0009372787,a684u00000G2ujFAAR,LAI-01571663,1/22/2021,0,0.032334324,0
APP-0009372745,a684u00000G2ugBAAR,LAI-01572759,1/22/2021,0,0.073025226,0
APP-0009372393,a684u00000G2uGXAAZ,LAI-01571832,1/22/2021,0,0.047476889,0
APP-0009373027,a684u00000G2v0fAAB,LAI-01571906,1/22/2021,0,0.063727892,0
APP-0009373189,a684u00000G2vCCAAZ,LAI-01572934,1/22/2021,0,0.079276689,0
APP-0009373151,a684u00000G2v9IAAR,LAI-01573266,1/22/2021,1,0.136573755,1
APP-0009231952,a684u00000FOgPcAAL,LAI-01539722,12/27/2020,0,0.141605454,0
APP-0009231323,a684u00000FOffdAAD,LAI-01540052,12/27/2020,0,0.123320657,0
APP-0009231583,a684u00000FOg4nAAD,LAI-01539441,12/27/2020,0,0.112185151,0
APP-0009231222,a684u00000FOfiqAAD,LAI-01540258,12/27/2020,1,0.525763033,1
APP-0009231536,a684u00000FOg0gAAD,LAI-01552469,12/27/2020,0,0.070342628,0
APP-0008835401,a684u00000E8rWbAAJ,LAI-01451261,11/8/2020,0,0.134036197,0
APP-0008835399,a684u00000E8rWRAAZ,LAI-01451921,11/8/2020,0,0.119957009,0
APP-0009038550,a684u00000EjkizAAB,LAI-01500806,12/3/2020,1,0.087373386,1
APP-0008934505,a684u00000Ei3ZOAAZ,LAI-01474014,11/20/2020,0,0.083020953,0
APP-0009127972,a684u00000FMxoOAAT,LAI-01520454,12/12/2020,0,0.085174107,0
APP-0009128206,a684u00000FMy1rAAD,LAI-01524322,12/12/2020,0,0.088509083,0
APP-0009128449,a684u00000FMyGSAA1,LAI-01520785,12/12/2020,0,0.115152719,0
APP-0009128023,a684u00000FMxrIAAT,LAI-01518904,12/12/2020,0,0.172978605,0
APP-0009128471,a684u00000FMyFGAA1,LAI-01520124,12/12/2020,0,0.18925412,0
APP-0009127572,a684u00000FMxRjAAL,LAI-01523678,12/12/2020,0,0.149435896,0
APP-0009128534,a684u00000FMyLIAA1,LAI-01519530,12/12/2020,0,0.134031917,0
APP-0009063968,a684u00000EkAPxAAN,LAI-01506900,12/6/2020,0,0.034002894,0
APP-0009044865,a684u00000EjrR1AAJ,LAI-01498095,12/4/2020,0,0.045366407,0
APP-0009113549,a684u00000FMjeVAAT,LAI-01512914,12/11/2020,0,0.088446469,0
APP-0008835541,a684u00000E8rfOAAR,LAI-01451887,11/8/2020,0,0.098618342,0
APP-0008835587,a684u00000E8ri3AAB,LAI-01453835,11/8/2020,0,0.180345414,1
APP-0009196103,a684u00000FO4IbAAL,LAI-01531248,12/20/2020,0,0.125292184,0
APP-0009066714,a684u00000EkD2mAAF,LAI-01506505,12/7/2020,0,0.063966352,0
APP-0009066693,a684u00000EkD1jAAF,LAI-01504046,12/7/2020,0,0.115819654,0
APP-0008843414,a684u00000EgYYhAAN,LAI-01452883,11/9/2020,0,0.490633701,1
APP-0008843128,a684u00000EgYZ0AAN,LAI-01452867,11/9/2020,0,0.144304316,0
APP-0008843512,a684u00000EgYvfAAF,LAI-01453670,11/9/2020,0,0.092941122,0
APP-0009271162,a684u00000FPMJjAAP,LAI-01547989,1/4/2021,0,0.213907671,0
APP-0009271356,a684u00000FPMWnAAP,LAI-01549312,1/4/2021,0,0.160016601,0
APP-0009271368,a684u00000FPMXgAAP,LAI-01551416,1/4/2021,1,0.135322076,1
APP-0008813774,a684u00000E8V2ZAAV,LAI-01447353,11/4/2020,0,0.1592994,0
APP-0008813843,a684u00000E8V3YAAV,LAI-01455028,11/4/2020,0,0.077286895,0
APP-0008814327,a684u00000E8VchAAF,LAI-01446177,11/5/2020,0,0.068507324,0
APP-0008814299,a684u00000E8VbAAAV,LAI-01446123,11/5/2020,0,0.086998126,0
APP-0009007259,a684u00000EjEvMAAV,LAI-01490881,11/30/2020,0,0.042735668,0
APP-0009271560,a684u00000FPMkaAAH,LAI-01547988,1/4/2021,0,0.057093192,0
APP-0009356587,a684u00000G2cHDAAZ,LAI-01567548,1/19/2021,0,0.037231463,0
APP-0008805117,a684u00000E8LjnAAF,LAI-01444188,11/3/2020,0,0.075075954,1
APP-0008805061,a684u00000E8LfqAAF,LAI-01449090,11/3/2020,0,0.085249571,0
APP-0008805227,a684u00000E8Lr8AAF,LAI-01444704,11/3/2020,0,0.177756925,0
APP-0009393302,a684u00000G3GtCAAV,LAI-01577252,1/26/2021,0,0.086055415,0
APP-0009393273,a684u00000G3Gr6AAF,LAI-01577309,1/26/2021,0,0.048425102,0
APP-0009394414,a684u00000G3IATAA3,LAI-01577690,1/26/2021,0,0.054148491,0
APP-0009393578,a684u00000G3HDCAA3,LAI-01577394,1/26/2021,0,0.078316931,1
APP-0009394135,a684u00000G3HrbAAF,LAI-01577872,1/26/2021,0,0.037375634,0
APP-0009394040,a684u00000G3HkkAAF,LAI-01577549,1/26/2021,0,0.113553286,1
APP-0009394651,a684u00000G3IRUAA3,LAI-01579416,1/26/2021,0,0.056947921,0
APP-0009393944,a684u00000G3Hb5AAF,LAI-01578041,1/26/2021,0,0.089993901,0
APP-0009393717,a684u00000G3HNHAA3,LAI-01578354,1/26/2021,0,0.057791325,0
APP-0009393359,a684u00000G3GxJAAV,LAI-01583173,1/26/2021,0,0.157741127,0
APP-0009384016,a684u00000G36gcAAB,LAI-01582905,1/24/2021,0,0.105166931,0
APP-0008900897,a684u00000EhV4uAAF,LAI-01467578,11/16/2020,0,0.202353456,0
APP-0008896038,a684u00000EhQATAA3,LAI-01464132,11/15/2020,1,0.202158345,1
APP-0009375945,a684u00000G2xu1AAB,LAI-01572484,1/22/2021,0,0.071600774,0
APP-0009035529,a684u00000EjhKRAAZ,LAI-01496319,12/3/2020,0,0.071510178,0
APP-0009035322,a684u00000EjhQDAAZ,LAI-01497568,12/3/2020,0,0.085318554,1
APP-0009192680,a684u00000FO0gMAAT,LAI-01530660,12/19/2020,0,0.094038435,0
APP-0009192708,a684u00000FO0wrAAD,LAI-01530598,12/19/2020,0,0.253641646,0
